STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,23-Apr-2020
Time,9:38
Box Index,1
ExptType,0
SessionRecord,192

Session Title,SCB
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,SCB_2
DB Ref,SCB_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,234000
Pellet Count,0
Fluid Count,151
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
168,
AutoControl,Index,10,
AC Comment,,T5_2_retrain - 1T1D (75x75)  VT/HZ = 1:1 (Tc-6, Dc-1-4)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,hz6_110,hz1_110,vt6_110,vt1_110,hz2_110,vt2_110,hz3_110,vt3_110,hz4_110,vt4_110,hz5_110,vt5_110,hz6_110,vt6_110,hz7_110,vt7_110,hz8_110,vt8_110,hz6_95,vt6_95,hz6_90,vt6_90,hz6_85,vt6_85,hz6_82,vt6_82,hz1_080,hz2_080,hz3_080,hz4_080,hz5_080,hz7_080,hz8_080,vt1_080,vt2_080,vt3_080,vt4_080,vt5_080,vt7_080,vt8_080,hz6_75,vt6_75,hz6_070,vt6_070,hz1_75,vt1_75,hz2_75,vt2_75,hz3_75,vt3_75,hz4_75,vt4_75,hz5_75,vt5_75,hz7_75,vt7_75,hz8_75,vt8_75,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
198,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,
98,1,10,98,100037,101016,101016,101047,0,101047,0,0,0,1,0,0,0,0,0,0,0,0,
99,1,8,99,101350,101383,101383,101447,0,101447,0,0,1,0,0,0,0,0,0,0,0,0,
100,0,6,100,101750,102101,102101,102248,102248,0,0,0,1,0,0,0,0,102248,102348,0,102348,102436,
101,0,12,101,102439,103374,103374,103404,103404,0,0,0,0,1,0,0,0,103404,103504,0,103504,103542,
102,1,2,102,103545,104372,104372,104419,0,104419,0,1,0,1,0,0,0,0,0,0,0,0,
103,0,11,103,104722,104763,104763,104783,104783,0,0,0,1,0,0,0,0,104783,104883,0,104883,104944,
104,0,9,104,104947,105820,105820,105847,105847,0,0,0,0,1,0,0,0,105847,105947,0,105947,105967,
105,0,4,105,105970,106984,106984,107013,107013,0,0,0,0,1,0,0,0,107013,107113,0,107113,107128,
106,0,9,106,107131,108044,108044,108067,108067,0,0,0,0,1,0,0,0,108067,108167,0,108167,108187,
107,0,8,107,108190,109054,109054,109076,109076,0,0,0,0,1,0,0,0,109076,109176,0,109176,109188,
108,0,0,108,109191,110173,110173,110233,110233,0,0,0,1,0,0,0,0,110233,110333,0,110333,110384,
109,0,15,109,110387,111284,111284,111347,111347,0,0,0,1,0,0,0,0,111347,111447,0,111447,111491,
110,1,11,110,111494,112298,112298,112329,0,112329,0,0,0,1,0,0,0,0,0,0,0,0,
111,0,15,111,112632,112636,112636,112701,112701,0,0,0,1,0,0,0,0,112701,112801,0,112801,112869,
112,0,20,112,112872,113811,113811,113838,113838,0,0,0,0,1,0,0,0,113838,113938,0,113938,113952,
113,1,2,113,113955,114909,114909,114979,0,114979,0,0,0,1,0,0,0,0,0,0,0,0,
114,1,6,114,115282,115519,115519,115575,0,115575,0,0,0,1,0,0,0,0,0,0,0,0,
115,0,4,115,115878,115982,115982,116075,116075,0,0,1,0,1,0,0,0,116075,116175,0,116175,116201,
116,0,5,116,116204,117089,117089,117120,117120,0,0,0,0,1,0,0,0,117120,117220,0,117220,117238,
117,0,9,117,117241,118186,118186,118217,118217,0,0,0,0,1,0,0,0,118217,118317,0,118317,118328,
118,1,0,118,118331,119271,119271,119298,0,119298,0,0,0,1,0,0,0,0,0,0,0,0,
119,1,6,119,119601,119614,119614,119644,0,119644,0,0,0,1,0,0,0,0,0,0,0,0,
120,0,21,120,119947,119992,119992,120015,120015,0,0,0,0,1,0,0,0,120015,120115,0,120115,120238,
121,0,3,121,120241,121353,121353,121422,121422,0,0,0,1,0,0,0,0,121422,121522,0,121522,121620,
122,1,7,122,121623,122470,122470,122513,0,122513,0,0,0,1,0,0,0,0,0,0,0,0,
123,0,18,123,122816,122824,122824,122894,122894,0,0,0,1,0,0,0,0,122894,122994,0,122994,123136,
124,0,4,124,123139,123997,123997,124030,124030,0,0,0,0,1,0,0,0,124030,124130,0,124130,124140,
125,0,14,125,124143,124990,124990,125118,125118,0,0,1,1,0,0,0,0,125118,125218,0,125218,125278,
126,0,18,126,125281,126384,126384,126431,126431,0,0,0,1,0,0,0,0,126431,126531,0,126531,126612,
127,0,19,127,126615,127657,127657,127710,127710,0,0,0,1,0,0,0,0,127710,127810,0,127810,127859,
128,0,0,128,127862,128756,128756,128810,128810,0,0,0,1,0,0,0,0,128810,128910,0,128910,128965,
129,0,1,129,128968,129915,129915,130088,130088,0,0,1,0,1,0,0,0,130088,130188,0,130188,130199,
130,0,5,130,130202,131070,131070,131097,131097,0,0,0,0,1,0,0,0,131097,131197,0,131197,131262,
131,0,20,131,131265,132092,132092,132369,132369,0,0,1,0,1,0,0,0,132369,132469,0,132469,132519,
132,0,21,132,132522,133242,133242,133279,133279,0,0,0,0,1,0,0,0,133279,133379,0,133379,133484,
133,0,21,133,133487,134333,134333,134356,134356,0,0,0,0,1,0,0,0,134356,134456,0,134456,134473,
134,0,13,134,134476,135218,135218,135284,135284,0,0,0,0,1,0,0,0,135284,135384,0,135384,135403,
135,0,5,135,135406,136182,136182,136211,136211,0,0,0,0,1,0,0,0,136211,136311,0,136311,136333,
136,1,19,136,136336,137132,137132,137482,0,137482,0,2,0,1,0,0,0,0,0,0,0,0,
137,0,16,137,137785,138025,138025,138079,138079,0,0,0,0,1,0,0,0,138079,138179,0,138179,138222,
138,0,20,138,138225,139032,139032,139056,139056,0,0,0,0,1,0,0,0,139056,139156,0,139156,139181,
139,0,4,139,139184,139901,139901,139963,139963,0,0,0,0,1,0,0,0,139963,140063,0,140063,140082,
140,0,16,140,140085,140796,140796,140818,140818,0,0,0,0,1,0,0,0,140818,140918,0,140918,140941,
141,0,11,141,140944,143011,143011,143078,143078,0,0,0,1,0,0,0,0,143078,143178,0,143178,143247,
142,0,14,142,143250,144188,144188,144246,144246,0,0,0,1,0,0,0,0,144246,144346,0,144346,144420,
143,0,12,143,144423,145174,145174,145477,145477,0,0,1,0,1,0,0,0,145477,145577,0,145577,145627,
144,0,13,144,145630,146443,146443,146606,146606,0,0,2,0,1,0,0,0,146606,146706,0,146706,146728,
145,1,17,145,146731,147595,147595,147659,0,147659,0,0,1,0,0,0,0,0,0,0,0,0,
146,0,16,146,147962,147985,147985,148055,148055,0,0,0,0,1,0,0,0,148055,148155,0,148155,148183,
147,0,8,147,148186,149041,149041,149108,149108,0,0,0,0,1,0,0,0,149108,149208,0,149208,149230,
148,0,16,148,149233,150093,150093,150125,150125,0,0,0,0,1,0,0,0,150125,150225,0,150225,150236,
149,0,14,149,150239,151150,151150,151200,151200,0,0,0,1,0,0,0,0,151200,151300,0,151300,151368,
150,0,16,150,151371,152421,152421,152494,152494,0,0,1,0,1,0,0,0,152494,152594,0,152594,152623,
151,0,18,151,152626,153505,153505,153592,153592,0,0,0,1,0,0,0,0,153592,153692,0,153692,153751,
152,0,14,152,153754,154529,154529,154576,154576,0,0,0,1,0,0,0,0,154576,154676,0,154676,154729,
153,0,3,153,154732,155412,155412,155477,155477,0,0,0,1,0,0,0,0,155477,155577,0,155577,155643,
154,0,17,154,155646,156406,156406,156489,156489,0,0,1,0,1,0,0,0,156489,156589,0,156589,156630,
155,0,12,155,156633,157434,157434,157497,157497,0,0,0,0,1,0,0,0,157497,157597,0,157597,157613,
156,0,13,156,157616,158331,158331,158417,158417,0,0,1,0,1,0,0,0,158417,158517,0,158517,158555,
157,0,11,157,158558,159167,159167,159224,159224,0,0,0,1,0,0,0,0,159224,159324,0,159324,159382,
158,0,13,158,159385,160382,160382,160516,160516,0,0,1,0,1,0,0,0,160516,160616,0,160616,160642,
159,0,6,159,160645,161574,161574,161652,161652,0,0,0,1,0,0,0,0,161652,161752,0,161752,161801,
160,0,11,160,161804,162600,162600,162667,162667,0,0,0,1,0,0,0,0,162667,162767,0,162767,162827,
161,0,6,161,162830,163605,163605,163740,163740,0,0,1,1,0,0,0,0,163740,163840,0,163840,164025,
162,0,19,162,164028,164699,164699,164751,164751,0,0,0,1,0,0,0,0,164751,164851,0,164851,164901,
163,0,17,163,164904,165653,165653,165721,165721,0,0,0,0,1,0,0,0,165721,165821,0,165821,165841,
164,0,20,164,165844,167586,167586,167706,167706,0,0,1,0,1,0,0,0,167706,167806,0,167806,167909,
165,0,1,165,167912,168597,168597,168845,168845,0,0,1,0,1,0,0,0,168845,168945,0,168945,168969,
166,0,18,166,168972,169661,169661,169731,169731,0,0,0,1,0,0,0,0,169731,169831,0,169831,170135,
167,2,4,167,170138,171055,171055,171655,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
168,1,16,168,171658,171972,171972,172060,0,172060,0,0,1,0,0,0,0,0,0,0,0,0,
169,0,3,169,172363,172560,172560,173136,173136,0,0,0,1,0,0,0,0,173136,173236,0,173236,173474,
170,0,20,170,173477,174734,174734,174818,174818,0,0,1,0,1,0,0,0,174818,174918,0,174918,174970,
171,0,11,171,174973,175632,175632,175719,175719,0,0,0,1,0,0,0,0,175719,175819,0,175819,175879,
172,0,0,172,175882,176694,176694,176755,176755,0,0,0,1,0,0,0,0,176755,176855,0,176855,176922,
173,0,11,173,176925,177905,177905,177975,177975,0,0,0,1,0,0,0,0,177975,178075,0,178075,178127,
174,0,6,174,178130,178793,178793,178852,178852,0,0,0,1,0,0,0,0,178852,178952,0,178952,179010,
175,2,5,175,179013,179707,179707,180307,0,0,0,4,0,0,0,0,0,0,0,0,0,0,
176,0,19,176,180310,180508,180508,180581,180581,0,0,0,1,0,0,0,0,180581,180681,0,180681,180909,
177,0,3,177,180912,183630,183630,183693,183693,0,0,0,1,0,0,0,0,183693,183793,0,183793,183907,
178,0,7,178,183910,184650,184650,185024,185024,0,0,3,1,0,0,0,0,185024,185124,0,185124,185270,
179,1,2,179,185273,185897,185897,186468,0,186468,0,5,0,1,0,0,0,0,0,0,0,0,
180,2,3,180,186771,186937,186937,187537,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
181,2,7,181,187540,188283,188283,188883,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
182,2,17,182,188886,189118,189118,189718,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
183,1,5,183,189721,192622,192622,192984,0,192984,0,1,1,0,0,0,0,0,0,0,0,0,
184,1,8,184,193287,193379,193379,193951,0,193951,0,0,1,0,0,0,0,0,0,0,0,0,
185,2,19,185,194254,194402,194402,195002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
186,2,3,186,195005,196573,196573,197173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
187,0,9,187,197176,197514,197514,197574,197574,0,0,0,0,1,0,0,0,197574,197674,0,197674,197704,
188,0,2,188,197707,198759,198759,198881,198881,0,0,0,1,0,0,0,0,198881,198981,0,198981,199429,
189,0,2,189,199432,200373,200373,200782,200782,0,0,1,1,0,0,0,0,200782,200882,0,200882,201577,
190,2,9,190,201580,202161,202161,202761,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
191,1,5,191,202764,205922,205922,205959,0,205959,0,0,1,0,0,0,0,0,0,0,0,0,
192,1,8,192,206262,206272,206272,206457,0,206457,0,0,1,0,0,0,0,0,0,0,0,0,
193,0,10,193,206760,206794,206794,207177,207177,0,0,0,1,0,0,0,0,207177,207277,0,207277,207357,
194,0,19,194,207360,208701,208701,208793,208793,0,0,0,1,0,0,0,0,208793,208893,0,208893,209580,
195,1,0,195,209583,211041,211041,211340,0,211340,0,0,0,1,0,0,0,0,0,0,0,0,
196,0,13,196,211643,211912,211912,211956,211956,0,0,0,0,1,0,0,0,211956,212056,0,212056,212119,
197,0,0,197,212122,213002,213002,213036,213036,0,0,0,1,0,0,0,0,213036,213136,0,213136,213383,
198,0,15,198,213386,214737,214737,214782,214782,0,0,0,1,0,0,0,0,214782,214882,0,214882,215242,
199,1,1,199,215245,216668,216668,216696,0,216696,0,0,1,0,0,0,0,0,0,0,0,0,
200,2,18,200,216999,217765,217765,218365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
201,0,21,201,218368,219064,219064,219127,219127,0,0,0,0,1,0,0,0,219127,219227,0,219227,219278,
202,0,4,202,219281,222565,222565,222956,222956,0,0,1,0,1,0,0,0,222956,223056,0,223056,224056,
203,0,7,203,224059,225504,225504,225543,225543,0,0,0,1,0,0,0,0,225543,225643,0,225643,226117,
204,0,14,204,226120,226904,226904,226941,226941,0,0,0,1,0,0,0,0,226941,227041,0,227041,227597,
205,128,20,205,227600,234000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
