STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,24-Apr-2020
Time,9:26
Box Index,1
ExptType,0
SessionRecord,193

Session Title,SCB
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,SCB_2
DB Ref,SCB_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,234000
Pellet Count,0
Fluid Count,135
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
141,
AutoControl,Index,10,
AC Comment,,T5_2_retrain - 1T1D (75x75)  VT/HZ = 1:1 (Tc-6, Dc-1-4)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,hz6_110,hz1_110,vt6_110,vt1_110,hz2_110,vt2_110,hz3_110,vt3_110,hz4_110,vt4_110,hz5_110,vt5_110,hz6_110,vt6_110,hz7_110,vt7_110,hz8_110,vt8_110,hz6_95,vt6_95,hz6_90,vt6_90,hz6_85,vt6_85,hz6_82,vt6_82,hz1_080,hz2_080,hz3_080,hz4_080,hz5_080,hz7_080,hz8_080,vt1_080,vt2_080,vt3_080,vt4_080,vt5_080,vt7_080,vt8_080,hz6_75,vt6_75,hz6_070,vt6_070,hz1_75,vt1_75,hz2_75,vt2_75,hz3_75,vt3_75,hz4_75,vt4_75,hz5_75,vt5_75,hz7_75,vt7_75,hz8_75,vt8_75,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
198,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,
98,0,19,98,103072,104142,104142,104196,104196,0,0,0,1,0,0,0,0,104196,104296,0,104296,104367,
99,0,20,99,104370,105388,105388,105424,105424,0,0,0,0,1,0,0,0,105424,105524,0,105524,105568,
100,0,15,100,105571,106507,106507,106652,106652,0,0,1,1,0,0,0,0,106652,106752,0,106752,106844,
101,0,5,101,106847,107758,107758,107798,107798,0,0,0,0,1,0,0,0,107798,107898,0,107898,107931,
102,0,1,102,107934,108908,108908,108939,108939,0,0,0,0,1,0,0,0,108939,109039,0,109039,109072,
103,0,8,103,109075,110020,110020,110090,110090,0,0,0,0,1,0,0,0,110090,110190,0,110190,110229,
104,0,4,104,110232,111276,111276,111308,111308,0,0,0,0,1,0,0,0,111308,111408,0,111408,111451,
105,1,18,105,111454,112467,112467,112567,0,112567,0,0,0,1,0,0,0,0,0,0,0,0,
106,0,4,106,112870,112965,112965,113031,113031,0,0,0,0,1,0,0,0,113031,113131,0,113131,113185,
107,0,5,107,113188,114156,114156,114205,114205,0,0,0,0,1,0,0,0,114205,114305,0,114305,114333,
108,0,20,108,114336,115366,115366,115666,115666,0,0,1,0,1,0,0,0,115666,115766,0,115766,115925,
109,0,20,109,115928,117006,117006,117083,117083,0,0,0,0,1,0,0,0,117083,117183,0,117183,117228,
110,0,6,110,117231,118201,118201,118295,118295,0,0,0,1,0,0,0,0,118295,118395,0,118395,118473,
111,0,12,111,118476,119475,119475,119681,119681,0,0,1,0,1,0,0,0,119681,119781,0,119781,119825,
112,0,14,112,119828,120840,120840,120906,120906,0,0,0,1,0,0,0,0,120906,121006,0,121006,121085,
113,0,17,113,121088,121979,121979,122027,122027,0,0,0,0,1,0,0,0,122027,122127,0,122127,122164,
114,1,15,114,122167,123128,123128,123161,0,123161,0,0,0,1,0,0,0,0,0,0,0,0,
115,0,13,115,123464,123491,123491,123518,123518,0,0,0,0,1,0,0,0,123518,123618,0,123618,123777,
116,0,19,116,123780,124735,124735,124805,124805,0,0,0,1,0,0,0,0,124805,124905,0,124905,124986,
117,0,10,117,124989,125985,125985,126058,126058,0,0,0,1,0,0,0,0,126058,126158,0,126158,126240,
118,0,8,118,126243,127217,127217,127249,127249,0,0,0,0,1,0,0,0,127249,127349,0,127349,127391,
119,0,1,119,127394,128323,128323,128353,128353,0,0,0,0,1,0,0,0,128353,128453,0,128453,128492,
120,0,8,120,128495,129355,129355,129455,129455,0,0,0,0,1,0,0,0,129455,129555,0,129555,129594,
121,0,6,121,129597,130456,130456,130532,130532,0,0,0,1,0,0,0,0,130532,130632,0,130632,130724,
122,0,16,122,130727,131552,131552,131630,131630,0,0,0,0,1,0,0,0,131630,131730,0,131730,131809,
123,0,10,123,131812,132993,132993,133057,133057,0,0,0,1,0,0,0,0,133057,133157,0,133157,133254,
124,1,13,124,133257,134151,134151,134220,0,134220,0,0,1,0,0,0,0,0,0,0,0,0,
125,0,6,125,134523,134665,134665,134815,134815,0,0,1,1,0,0,0,0,134815,134915,0,134915,135059,
126,0,18,126,135062,136011,136011,136064,136064,0,0,0,1,0,0,0,0,136064,136164,0,136164,136259,
127,1,21,127,136262,137130,137130,137192,0,137192,0,0,1,0,0,0,0,0,0,0,0,0,
128,0,9,128,137495,137909,137909,138366,138366,0,0,3,0,1,0,0,1,138366,138466,0,138466,138671,
129,0,0,129,138674,139487,139487,139548,139548,0,0,0,1,0,0,0,0,139548,139648,0,139648,139729,
130,0,0,130,139732,140792,140792,140852,140852,0,0,0,1,0,0,0,0,140852,140952,0,140952,141087,
131,0,9,131,141090,142055,142055,142082,142082,0,0,0,0,1,0,0,0,142082,142182,0,142182,142257,
132,2,3,132,142260,143277,143277,143877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
133,1,7,133,143880,145408,145408,145563,0,145563,0,1,0,1,0,0,0,0,0,0,0,0,
134,0,0,134,145866,146194,146194,146559,146559,0,0,0,1,0,0,0,0,146559,146659,0,146659,147005,
135,0,7,135,147008,147893,147893,147960,147960,0,0,0,1,0,0,0,0,147960,148060,0,148060,148165,
136,0,9,136,148168,149092,149092,149133,149133,0,0,0,0,1,0,0,0,149133,149233,0,149233,149348,
137,0,6,137,149351,150176,150176,150238,150238,0,0,0,1,0,0,0,0,150238,150338,0,150338,150610,
138,0,3,138,150613,151392,151392,151477,151477,0,0,0,1,0,0,0,0,151477,151577,0,151577,151678,
139,0,9,139,151681,152494,152494,152624,152624,0,0,1,0,1,0,0,0,152624,152724,0,152724,152778,
140,0,20,140,152781,153579,153579,153638,153638,0,0,0,0,1,0,0,0,153638,153738,0,153738,153790,
141,1,10,141,153793,154714,154714,154753,0,154753,0,0,0,1,0,0,0,0,0,0,0,0,
142,0,3,142,155056,155234,155234,155301,155301,0,0,0,1,0,0,0,0,155301,155401,0,155401,155513,
143,0,16,143,155516,156413,156413,156444,156444,0,0,0,0,1,0,0,0,156444,156544,0,156544,156635,
144,0,12,144,156638,157661,157661,157702,157702,0,0,0,0,1,0,0,0,157702,157802,0,157802,157856,
145,0,10,145,157859,158959,158959,159041,159041,0,0,0,1,0,0,0,0,159041,159141,0,159141,159253,
146,0,1,146,159256,160312,160312,160343,160343,0,0,0,0,1,0,0,0,160343,160443,0,160443,160638,
147,1,0,147,160641,161421,161421,161451,0,161451,0,0,0,1,0,0,0,0,0,0,0,0,
148,1,7,148,161754,161813,161813,161901,0,161901,0,1,0,1,0,0,0,0,0,0,0,0,
149,0,19,149,162204,162210,162210,162283,162283,0,0,0,1,0,0,0,0,162283,162383,0,162383,162509,
150,0,13,150,162512,163284,163284,163357,163357,0,0,0,0,1,0,0,0,163357,163457,0,163457,163514,
151,0,10,151,163517,164325,164325,164402,164402,0,0,0,1,0,0,0,0,164402,164502,0,164502,164585,
152,0,15,152,164588,165409,165409,165472,165472,0,0,0,1,0,0,0,0,165472,165572,0,165572,165653,
153,1,13,153,165656,166520,166520,166651,0,166651,0,0,1,0,0,0,0,0,0,0,0,0,
154,0,14,154,166954,166977,166977,167033,167033,0,0,0,1,0,0,0,0,167033,167133,0,167133,167235,
155,0,3,155,167238,168104,168104,168224,168224,0,0,1,1,0,0,0,0,168224,168324,0,168324,168430,
156,0,1,156,168433,169238,169238,169277,169277,0,0,0,0,1,0,0,0,169277,169377,0,169377,169421,
157,0,2,157,169424,170625,170625,170719,170719,0,0,0,1,0,0,0,0,170719,170819,0,170819,170913,
158,0,1,158,170916,171662,171662,171709,171709,0,0,0,0,1,0,0,0,171709,171809,0,171809,172104,
159,0,20,159,172107,172826,172826,172878,172878,0,0,0,0,1,0,0,0,172878,172978,0,172978,173139,
160,0,10,160,173142,173974,173974,174040,174040,0,0,0,1,0,0,0,0,174040,174140,0,174140,174241,
161,1,19,161,174244,175238,175238,175324,0,175324,0,1,0,1,0,0,0,0,0,0,0,0,
162,0,18,162,175627,175666,175666,175798,175798,0,0,1,1,0,0,0,0,175798,175898,0,175898,176010,
163,0,17,163,176013,176875,176875,176906,176906,0,0,0,0,1,0,0,0,176906,177006,0,177006,177090,
164,0,12,164,177093,178260,178260,178333,178333,0,0,0,0,1,0,0,0,178333,178433,0,178433,178532,
165,0,0,165,178535,179435,179435,179498,179498,0,0,0,1,0,0,0,0,179498,179598,0,179598,179676,
166,0,9,166,179679,180626,180626,180731,180731,0,0,0,0,1,0,0,0,180731,180831,0,180831,180890,
167,1,7,167,180893,181828,181828,181902,0,181902,0,0,0,1,0,0,0,0,0,0,0,0,
168,0,16,168,182205,182238,182238,182316,182316,0,0,1,0,1,0,0,0,182316,182416,0,182416,182499,
169,0,1,169,182502,183550,183550,183576,183576,0,0,0,0,1,0,0,0,183576,183676,0,183676,183744,
170,0,11,170,183747,184588,184588,184725,184725,0,0,0,1,0,0,0,0,184725,184825,0,184825,184921,
171,0,5,171,184924,185921,185921,185987,185987,0,0,0,0,1,0,0,0,185987,186087,0,186087,186150,
172,1,21,172,186153,186955,186955,187055,0,187055,0,0,1,0,0,0,0,0,0,0,0,0,
173,1,17,173,187358,187363,187363,187499,0,187499,0,0,1,0,0,0,0,0,0,0,0,0,
174,0,0,174,187802,187808,187808,187878,187878,0,0,0,1,0,0,0,0,187878,187978,0,187978,188089,
175,0,21,175,188092,188899,188899,188963,188963,0,0,0,0,1,0,0,0,188963,189063,0,189063,189108,
176,0,21,176,189111,189957,189957,190027,190027,0,0,0,0,1,0,0,0,190027,190127,0,190127,190169,
177,0,13,177,190172,191000,191000,191061,191061,0,0,0,0,1,0,0,0,191061,191161,0,191161,191209,
178,0,13,178,191212,192068,192068,192138,192138,0,0,0,0,1,0,0,0,192138,192238,0,192238,192282,
179,0,8,179,192285,193380,193380,193410,193410,0,0,0,0,1,0,0,0,193410,193510,0,193510,193572,
180,1,21,180,193575,217906,217906,218381,0,218381,0,3,1,0,0,0,0,0,0,0,0,0,
181,2,13,181,218684,218917,218917,219517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
182,2,12,182,219520,224514,224514,225114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183,1,1,183,225117,225889,225889,226233,0,226233,0,0,1,0,0,0,0,0,0,0,0,0,
184,128,14,184,226536,234000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
