STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,22-Apr-2020
Time,9:52
Box Index,1
ExptType,0
SessionRecord,191

Session Title,SCB
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,SCB_2
DB Ref,SCB_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,234000
Pellet Count,0
Fluid Count,163
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
172,
AutoControl,Index,10,
AC Comment,,T5_2_retrain - 1T1D (75x75)  VT/HZ = 1:1 (Tc-6, Dc-1-4)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,hz6_110,hz1_110,vt6_110,vt1_110,hz2_110,vt2_110,hz3_110,vt3_110,hz4_110,vt4_110,hz5_110,vt5_110,hz6_110,vt6_110,hz7_110,vt7_110,hz8_110,vt8_110,hz6_95,vt6_95,hz6_90,vt6_90,hz6_85,vt6_85,hz6_82,vt6_82,hz1_080,hz2_080,hz3_080,hz4_080,hz5_080,hz7_080,hz8_080,vt1_080,vt2_080,vt3_080,vt4_080,vt5_080,vt7_080,vt8_080,hz6_75,vt6_75,hz6_070,vt6_070,hz1_75,vt1_75,hz2_75,vt2_75,hz3_75,vt3_75,hz4_75,vt4_75,hz5_75,vt5_75,hz7_75,vt7_75,hz8_75,vt8_75,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
198,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,
98,1,6,98,100901,101808,101808,101839,0,101839,0,0,0,1,0,0,0,0,0,0,0,0,
99,0,14,99,102142,102184,102184,102249,102249,0,0,0,1,0,0,0,0,102249,102349,0,102349,102431,
100,1,10,100,102434,103315,103315,103345,0,103345,0,0,0,1,0,0,0,0,0,0,0,0,
101,0,0,101,103648,103778,103778,103846,103846,0,0,0,1,0,0,0,0,103846,103946,0,103946,104018,
102,1,15,102,104021,104900,104900,104926,0,104926,0,0,0,1,0,0,0,0,0,0,0,0,
103,0,4,103,105229,105239,105239,105270,105270,0,0,0,0,1,0,0,0,105270,105370,0,105370,105449,
104,0,5,104,105452,106291,106291,106323,106323,0,0,0,0,1,0,0,0,106323,106423,0,106423,106444,
105,1,14,105,106447,107282,107282,107379,0,107379,0,0,0,1,0,0,0,0,0,0,0,0,
106,0,3,106,107682,107754,107754,107821,107821,0,0,0,1,0,0,0,0,107821,107921,0,107921,107983,
107,1,7,107,107986,108831,108831,108899,0,108899,0,0,0,1,0,0,0,0,0,0,0,0,
108,0,12,108,109202,109202,109202,109230,109230,0,0,0,0,1,0,0,0,109230,109330,0,109330,109351,
109,0,16,109,109354,110284,110284,110344,110344,0,0,0,0,1,0,0,0,110344,110444,0,110444,110457,
110,1,15,110,110460,111266,111266,111297,0,111297,0,0,0,1,0,0,0,0,0,0,0,0,
111,0,11,111,111600,111620,111620,111673,111673,0,0,0,1,0,0,0,0,111673,111773,0,111773,111849,
112,1,14,112,111852,112768,112768,112798,0,112798,0,0,0,1,0,0,0,0,0,0,0,0,
113,0,8,113,113101,113128,113128,113209,113209,0,0,1,0,1,0,0,0,113209,113309,0,113309,113328,
114,0,1,114,113331,114262,114262,114292,114292,0,0,0,0,1,0,0,0,114292,114392,0,114392,114403,
115,1,2,115,114406,115356,115356,115387,0,115387,0,0,0,1,0,0,0,0,0,0,0,0,
116,0,8,116,115690,115736,115736,115764,115764,0,0,0,0,1,0,0,0,115764,115864,0,115864,115889,
117,1,0,117,115892,116744,116744,116769,0,116769,0,0,0,1,0,0,0,0,0,0,0,0,
118,0,5,118,117072,117116,117116,117143,117143,0,0,0,0,1,0,0,0,117143,117243,0,117243,117263,
119,0,17,119,117266,118134,118134,118201,118201,0,0,0,0,1,0,0,0,118201,118301,0,118301,118321,
120,0,3,120,118324,119173,119173,119272,119272,0,0,0,1,0,0,0,0,119272,119372,0,119372,119426,
121,0,4,121,119429,120317,120317,120556,120556,0,0,1,0,1,0,0,0,120556,120656,0,120656,120674,
122,1,0,122,120677,121593,121593,121620,0,121620,0,0,0,1,0,0,0,0,0,0,0,0,
123,0,7,123,121923,121932,121932,121990,121990,0,0,0,1,0,0,0,0,121990,122090,0,122090,122170,
124,0,5,124,122173,123041,123041,123078,123078,0,0,1,0,1,0,0,0,123078,123178,0,123178,123197,
125,0,5,125,123200,124217,124217,124495,124495,0,0,2,0,1,0,0,0,124495,124595,0,124595,124624,
126,0,4,126,124627,125582,125582,125656,125656,0,0,1,0,1,0,0,0,125656,125756,0,125756,125781,
127,0,4,127,125784,126919,126919,126946,126946,0,0,0,0,1,0,0,0,126946,127046,0,127046,127070,
128,0,17,128,127073,127967,127967,128004,128004,0,0,0,0,1,0,0,0,128004,128104,0,128104,128128,
129,0,6,129,128131,129157,129157,129258,129258,0,0,1,1,0,0,0,0,129258,129358,0,129358,129425,
130,0,16,130,129428,130352,130352,130378,130378,0,0,0,0,1,0,0,0,130378,130478,0,130478,130499,
131,0,0,131,130502,131390,131390,131669,131669,0,0,1,1,0,0,0,0,131669,131769,0,131769,131822,
132,1,15,132,131825,132723,132723,133044,0,133044,0,1,0,1,0,0,0,0,0,0,0,0,
133,0,13,133,133347,133370,133370,133403,133403,0,0,0,0,1,0,0,0,133403,133503,0,133503,133553,
134,0,6,134,133556,134434,134434,134518,134518,0,0,0,1,0,0,0,0,134518,134618,0,134618,134676,
135,0,5,135,134679,135702,135702,135731,135731,0,0,1,0,1,0,0,0,135731,135831,0,135831,135861,
136,0,12,136,135864,136759,136759,136826,136826,0,0,0,0,1,0,0,0,136826,136926,0,136926,136948,
137,0,8,137,136951,137909,137909,137953,137953,0,0,1,0,1,0,0,0,137953,138053,0,138053,138070,
138,0,13,138,138073,139007,139007,139034,139034,0,0,0,0,1,0,0,0,139034,139134,0,139134,139155,
139,0,13,139,139158,140018,140018,140043,140043,0,0,0,0,1,0,0,0,140043,140143,0,140143,140172,
140,0,17,140,140175,141005,141005,141038,141038,0,0,0,0,1,0,0,0,141038,141138,0,141138,141170,
141,0,14,141,141173,141945,141945,142209,142209,0,0,2,1,0,0,0,0,142209,142309,0,142309,142378,
142,0,9,142,142381,143176,143176,143516,143516,0,0,2,0,1,0,0,0,143516,143616,0,143616,143640,
143,1,15,143,143643,144484,144484,144517,0,144517,0,0,0,1,0,0,0,0,0,0,0,0,
144,0,1,144,144820,145530,145530,145884,145884,0,0,2,0,1,0,0,0,145884,145984,0,145984,146023,
145,0,17,145,146026,146896,146896,146975,146975,0,0,0,0,1,0,0,0,146975,147075,0,147075,147097,
146,0,9,146,147100,148003,148003,148072,148072,0,0,0,0,1,0,0,0,148072,148172,0,148172,148191,
147,1,15,147,148194,148982,148982,149079,0,149079,0,1,0,1,0,0,0,0,0,0,0,0,
148,0,12,148,149382,149394,149394,149429,149429,0,0,0,0,1,0,0,0,149429,149529,0,149529,149560,
149,0,3,149,149563,150307,150307,150373,150373,0,0,0,1,0,0,0,0,150373,150473,0,150473,150526,
150,0,2,150,150529,151392,151392,151497,151497,0,0,0,1,0,0,0,0,151497,151597,0,151597,151664,
151,0,1,151,151667,152782,152782,152814,152814,0,0,0,0,1,0,0,0,152814,152914,0,152914,152948,
152,0,10,152,152951,153778,153778,153869,153869,0,0,0,1,0,0,0,0,153869,153969,0,153969,154026,
153,0,4,153,154029,154943,154943,155016,155016,0,0,0,0,1,0,0,0,155016,155116,0,155116,155143,
154,0,6,154,155146,156173,156173,156490,156490,0,0,2,1,0,0,0,0,156490,156590,0,156590,156656,
155,0,3,155,156659,157551,157551,157727,157727,0,0,0,1,0,0,0,0,157727,157827,0,157827,157906,
156,0,11,156,157909,158759,158759,158853,158853,0,0,0,1,0,0,0,0,158853,158953,0,158953,159017,
157,0,2,157,159020,159866,159866,159933,159933,0,0,1,1,0,0,0,0,159933,160033,0,160033,160087,
158,0,11,158,160090,160964,160964,161476,161476,0,0,3,1,0,0,0,0,161476,161576,0,161576,161651,
159,0,12,159,161654,162477,162477,162518,162518,0,0,0,0,1,0,0,0,162518,162618,0,162618,162635,
160,0,1,160,162638,163477,163477,163517,163517,0,0,0,0,1,0,0,0,163517,163617,0,163617,163640,
161,0,4,161,163643,164422,164422,164859,164859,0,0,2,0,1,0,0,0,164859,164959,0,164959,164994,
162,1,2,162,164997,165787,165787,165819,0,165819,0,0,0,1,0,0,0,0,0,0,0,0,
163,0,12,163,166122,166233,166233,166529,166529,0,0,1,0,1,0,0,0,166529,166629,0,166629,166683,
164,0,1,164,166686,168360,168360,168383,168383,0,0,0,0,1,0,0,0,168383,168483,0,168483,168527,
165,1,7,165,168530,169311,169311,169394,0,169394,0,0,0,1,0,0,0,0,0,0,0,0,
166,0,12,166,169697,169789,169789,169821,169821,0,0,0,0,1,0,0,0,169821,169921,0,169921,169952,
167,0,17,167,169955,170683,170683,170710,170710,0,0,0,0,1,0,0,0,170710,170810,0,170810,170841,
168,0,1,168,170844,171616,171616,171645,171645,0,0,0,0,1,0,0,0,171645,171745,0,171745,171774,
169,1,7,169,171777,172606,172606,172631,0,172631,0,0,0,1,0,0,0,0,0,0,0,0,
170,0,9,170,172934,173034,173034,173061,173061,0,0,0,0,1,0,0,0,173061,173161,0,173161,173200,
171,0,15,171,173203,176296,176296,176633,176633,0,0,2,1,0,0,0,0,176633,176733,0,176733,176805,
172,0,1,172,176808,177514,177514,177630,177630,0,0,1,0,1,0,0,0,177630,177730,0,177730,177750,
173,0,4,173,177753,178511,178511,178574,178574,0,0,0,0,1,0,0,0,178574,178674,0,178674,178708,
174,1,11,174,178711,179468,179468,179823,0,179823,0,2,0,1,0,0,0,0,0,0,0,0,
175,1,6,175,180126,180418,180418,180501,0,180501,0,1,0,1,0,0,0,0,0,0,0,0,
176,0,11,176,180804,180955,180955,181109,181109,0,0,0,1,0,0,0,0,181109,181209,0,181209,181397,
177,0,8,177,181400,182163,182163,182223,182223,0,0,0,0,1,0,0,0,182223,182323,0,182323,182344,
178,0,17,178,182347,183184,183184,183323,183323,0,0,1,0,1,0,0,0,183323,183423,0,183423,183434,
179,0,14,179,183437,184156,184156,184227,184227,0,0,1,1,0,0,0,0,184227,184327,0,184327,184382,
180,0,11,180,184385,185195,185195,185307,185307,0,0,1,1,0,0,0,0,185307,185407,0,185407,185469,
181,0,2,181,185472,186247,186247,186356,186356,0,0,1,1,0,0,0,0,186356,186456,0,186456,186517,
182,0,15,182,186520,187328,187328,187666,187666,0,0,2,1,0,0,0,0,187666,187766,0,187766,187816,
183,0,14,183,187819,188575,188575,188670,188670,0,0,0,1,0,0,0,0,188670,188770,0,188770,188824,
184,0,17,184,188827,189654,189654,189923,189923,0,0,1,0,1,0,0,0,189923,190023,0,190023,190053,
185,0,1,185,190056,190841,190841,190874,190874,0,0,0,0,1,0,0,0,190874,190974,0,190974,190997,
186,0,14,186,191000,191909,191909,192002,192002,0,0,0,1,0,0,0,0,192002,192102,0,192102,192167,
187,0,17,187,192170,192888,192888,193173,193173,0,0,3,0,1,0,0,0,193173,193273,0,193273,193298,
188,0,10,188,193301,194044,194044,194102,194102,0,0,0,1,0,0,0,0,194102,194202,0,194202,194542,
189,0,14,189,194545,195163,195163,195218,195218,0,0,0,1,0,0,0,0,195218,195318,0,195318,195377,
190,0,17,190,195380,196158,196158,196245,196245,0,0,1,0,1,0,0,0,196245,196345,0,196345,196365,
191,0,11,191,196368,197072,197072,197132,197132,0,0,0,1,0,0,0,0,197132,197232,0,197232,197295,
192,1,13,192,197298,199547,199547,199589,0,199589,0,0,1,0,0,0,0,0,0,0,0,0,
193,0,15,193,199892,200014,200014,200124,200124,0,0,1,1,0,0,0,0,200124,200224,0,200224,200311,
194,2,9,194,200314,201028,201028,201628,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
195,1,9,195,201631,201878,201878,201942,0,201942,0,0,1,0,0,0,0,0,0,0,0,0,
196,0,8,196,202245,202255,202255,202298,202298,0,0,0,0,1,0,0,0,202298,202398,0,202398,202443,
197,1,4,197,202446,203235,203235,203334,0,203334,0,0,1,0,0,0,0,0,0,0,0,0,
198,1,6,198,203637,203671,203671,203702,0,203702,0,0,0,1,0,0,0,0,0,0,0,0,
199,1,17,199,204005,204070,204070,204549,0,204549,0,4,1,0,0,0,0,0,0,0,0,0,
200,0,12,200,204852,207214,207214,207287,207287,0,0,0,0,1,0,0,0,207287,207387,0,207387,207421,
201,0,11,201,207424,208274,208274,208332,208332,0,0,0,1,0,0,0,0,208332,208432,0,208432,208502,
202,0,6,202,208505,209202,209202,209259,209259,0,0,0,1,0,0,0,0,209259,209359,0,209359,209419,
203,0,14,203,209422,210075,210075,210129,210129,0,0,0,1,0,0,0,0,210129,210229,0,210229,210293,
204,0,7,204,210296,210919,210919,210986,210986,0,0,0,1,0,0,0,0,210986,211086,0,211086,211150,
205,0,11,205,211153,211843,211843,211996,211996,0,0,1,1,0,0,0,0,211996,212096,0,212096,212168,
206,0,12,206,212171,213074,213074,213164,213164,0,0,1,0,1,0,0,0,213164,213264,0,213264,213298,
207,0,14,207,213301,214028,214028,214115,214115,0,0,0,1,0,0,0,0,214115,214215,0,214215,214305,
208,0,13,208,214308,215873,215873,215965,215965,0,0,1,0,1,0,0,0,215965,216065,0,216065,216118,
209,0,7,209,216121,217211,217211,217264,217264,0,0,0,1,0,0,0,0,217264,217364,0,217364,217452,
210,2,10,210,217455,218131,218131,218731,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
211,0,0,211,218734,218880,218880,218994,218994,0,0,0,1,0,0,0,0,218994,219094,0,219094,219238,
212,2,9,212,219241,220066,220066,220666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
213,2,1,213,220669,221018,221018,221618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
214,1,9,214,221621,222302,222302,222359,0,222359,0,0,1,0,0,0,0,0,0,0,0,0,
215,1,10,215,222662,224987,224987,225078,0,225078,0,1,0,1,0,0,0,0,0,0,0,0,
216,1,5,216,225381,227605,227605,227662,0,227662,0,1,1,0,0,0,0,0,0,0,0,0,
217,0,16,217,227965,227997,227997,228052,228052,0,0,0,0,1,0,0,0,228052,228152,0,228152,228211,
218,0,7,218,228214,229793,229793,230050,230050,0,0,0,1,0,0,0,0,230050,230150,0,230150,230354,
219,0,2,219,230357,231379,231379,231811,231811,0,0,1,1,0,0,0,0,231811,231911,0,231911,232131,
220,128,5,220,232134,234000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
